X,Y,ObjectId,EntityCode,EntityOfficialName,AgreementNumber,EntityType,EntityTypeName,EntityTypeGroup,EntityTypeGroupName,EntityTypeCategory,EntityTypeCategoryName,EntityCountyCode,EntityCountyName,EntityCharteringAgencyCode,EntityCharteringAgencyName,EntityGeographicLEADistrictCode,EntityGeographicLEADistrictOffi,EntityNCESCode,EntityLocaleCode,EntityLocaleName,EntityAuthorizedEducationalSett,EntityActualEducationalSettings,EntityStatus,EntityOpenDate,EntityCloseDate,EntityAuthorizedGrades,EntityActualGrades,EntityFIPSCode,EnttiyREMCid,EntityScheduleList,EntityEarlyChildhoodProgramList,ReceivesTransportationServicesF,ReceivesTransportationService_1,EntityReligiousOrientationCode,EntityReligiousOrientationName,EntityEmail,EntityPhone,EntityPhoneExt,EntityFax,EntityFaxExt,EntityLeadAdminHonorific,EntityLeadAdminFirstName,EntityLeadAdminLastName,EntityPhysicalStreet,EntityPhysicalCity,EntityPhysicalState,EntityPhysicalZip4,EntityMailingStreet,EntityMailingCity,EntityMailingState,EntityMailingZip4,EarlyMiddleCollege
-83.14758829,42.369157774,329,990002428,American Council for Cultural and Educational Support Services Inc,990002428,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82160,Wayne-Westland Community School District,,,,,,Open-Active,2012/12/28 00:00:00,,,,26163,0,,,0,,,,lkcoggins@americanchartereducation.com,8107503007,,0,,Dr.,Lorilyn,Coggins,10565 Grand River Ave                                       ,Detroit                                                     ,MI,482042007,10565 GRAND RIVER AVE,DETROIT,MI,482042007,
-83.092933003,42.3370877150001,330,990000192,And God Said Tree Of Life Christian Church In Time Ministries Inc.,990000192,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,1978/08/15 00:00:00,,,,26163,0,,,0,,,,vmelton7@comcast.net,3138980707,,0,,Dr.,Mary,Melton,3301 MAGNOLIA ST,DETROIT,MI,482082421,3301 MAGNOLIA ST,DETROIT,MI,482082421,
-83.150139124,42.387122316,331,990001925,Andrew Young Early College Academy,990001925,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2012/08/10 00:00:00,,,,26163,0,,,0,,,,caesarmickens@yahoo.com,3136173260,,0,,Dr.,LaVonne,Sheffield,8100 W Davison                                              ,Detroit                                                     ,MI,482383130,8100 W DAVISON,DETROIT,MI,482383130,
-83.047559567,42.3302784320001,332,820000294,ANGEL LAND CHILD CARE & PARENT INS,820000294,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/27 00:00:00,,,,26163,0,,,0,,,,carolf@sbcglobal.net,3139638382,,3139635771,,Ms.,Terrie,Henderson,645 Griswold St Ste 2200                                    ,Detroit                                                     ,MI,482264107,645 GRISWOLD ST STE 2200,DETROIT,MI,482264107,
-83.19082164,42.4339946060001,333,82SPX0102,Angel's Kiddie Kingdom Daycare Lea,82SPX0102,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/27 00:00:00,,,,26163,0,,,0,,,,trulyblessed1969@hotmail.com,3133416002,,0,,,Angel ,Fuller,19377 JAMES COUZENS FWY,DETROIT,MI,482351933,19377 JAMES COUZENS FWY,DETROIT,MI,482351933,
-83.160753068,42.433518948,334,990005508,"Angels Of Essence Child Care Centre, LLC",990005508,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2015/05/11 00:00:00,,,,26163,0,,,0,,,,angelsofessence@yahoo.com,3133414740,,0,,Ms.,Betty,Henderson,19322 Wyoming St                                            ,Detroit                                                     ,MI,482211527,19322 WYOMING ST,DETROIT,MI,482211527,
-83.070728636,42.426240077,335,990005423,Antioch Christian Learning Center,990005423,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82160,Wayne-Westland Community School District,,,,,,Open-Active,2015/05/28 00:00:00,,,,26163,0,,,0,,,,antiochclc@yahoo.com,3313989832,,0,,Ms.,Tashawna,Hawkins,18045 Mcdougall St                                          ,Detroit                                                     ,MI,482341641,18045 MCDOUGALL ST,DETROIT,MI,482341641,
-83.111624982,42.3751226960001,336,820153769,ARCHDIOCESE OF DETROIT,820153769,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/05/27 00:00:00,,,,26163,0,,,0,,,,genotti.donald@aod.org,3132375825,,0,,Mr.,Don,Genotti,2701 W Chicago                                              ,Detroit                                                     ,MI,482061704,12 STATE ST,DETROIT,MI,482261823,
-83.069139948,42.371335597,337,990000157,"Black Family Development, Inc.",990000157,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/06/01 00:00:00,,,,26163,0,,,0,,,,athompson@blackfamilydevelopment.org,3137580150,,0,,Ms.,Alice,Thompson,2995 EAST GRAND BLVD,DETROIT,MI,482023133,2995 EAST GRAND BLVD,DETROIT,MI,482023133,
-82.9310831559999,42.40532661,338,990000155,Blessed Institute of Ministry Church,990000155,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/04/03 00:00:00,,,,26163,0,,,0,,,,ancdf2@aol.com,3138861916,,0,,Mrs.,Diane,Moore,16950 EAST WARREN AVE,DETROIT,MI,482242356,16950 EAST WARREN AVE,DETROIT,MI,482242356,
-83.004853769,42.350474477,339,990000994,Bound Together Detroit,990000994,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2010/10/26 00:00:00,,,,26163,0,,,0,,,,Martaheinen@yahoo.com,3134075361,,0,,Miss,Marta,Heinen,231 E Grand Blvd                                            ,Detroit                                                     ,MI,482073739,231 E GRAND BLVD,DETROIT,MI,482073739,
-83.224283258,42.3471314280001,340,990000140,Boundless Eagles Outreach Ministry,990000140,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/02/09 00:00:00,,,,26163,0,,,0,,,,moorebishop@gmail.com,7347166671,,0,,Dr.,Johnnie,Moore,18750 SAWYER ST,DETROIT,MI,482283411,18750 SAWYER ST,DETROIT,MI,482283411,
-82.948333371,42.425789777,341,990005097,Brainiacs Clubhouse Child Development Center,990005097,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2009/10/05 00:00:00,,,,26163,0,,,0,,,,info@brainiacsclubhouse.net,3134691310,,0,,Mrs.,Monique,Snyder,11640 Morang Dr                                             ,Detroit                                                     ,MI,482241610,11640 MORANG DR,DETROIT,MI,482241610,
-83.214520136,42.3436719050001,342,990000958,"Bright Minds Child Care Center, Inc",990000958,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2010/10/11 00:00:00,,,,26163,0,,,0,,,,brightmindsccc@gmail.com,3139821150,,0,,Mrs.,Beverly,Hogan,17640 W Warren Ave                                          ,Detroit                                                     ,MI,482283509,17640 W WARREN AVE,DETROIT,MI,482283509,
-82.989195319,42.4399365950001,343,990004830,brown's daycare,990004830,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2014/09/02 00:00:00,,,,26163,0,,,0,,,,babystankjb@aol.com,3134670168,,0,,Mrs.,tamiko,brown,19603 Alcoy St                                              ,Detroit                                                     ,MI,482051766,19603 ALCOY ST,DETROIT,MI,482051766,
-83.240321447,42.3719253360001,344,82SPX0082,"Busy Minds Child Care Center, Inc.",82SPX0082,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,busymindsccc@gmail.com,3132703844,,0,,Ms.,Beverly,Hogan,20424 PLYMOUTH RD,DETROIT,MI,482281222,20424 PLYMOUTH RD,DETROIT,MI,482281222,
-83.221160028,42.3575137010001,345,820000313,CARE-A-LOT ACADEMY,820000313,52,Other Non-School Recipient,4,Non-School Recipient,7,Other,82,Wayne,,,82015,Detroit Public Schools Community District,,,,,,Open-Active,2008/10/06 00:00:00,,,,26163,0,,,0,,,,carealotacademy@aol.com,3136249630,,0,,,,,18451 JOY RD,DETROIT,MI,482283130,18451 JOY RD,DETROIT,MI,482283130,
-83.0698245949999,42.3711790830001,346,,,82015,0,,1,District,3,LEA,82,Wayne,,,0,,2601103,11,City: Large,"GenEd,PK,Alt,SpecEd,AdultEd,PCE","GenEd,PK,Alt,SpecEd,AdultEd,PCE",Open-Active,2016/07/01 00:00:00,,"DevK,KG,KG-Part,1,2,3,4,5,6,7,8,9,10,11,12","DevK,KG,KG-Part,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,,GSRP,0,,,,nikolai.vitti@detroitk12.org,3138737922,,3138733482,,Dr.,Nikolai,Vitti,3011 West Grand Blvd,Detroit,MI,482023096,3011 West Grand Blvd,Detroit,MI,482023096,
-83.055184325,42.3474494860001,347,,,82752,0,,1,District,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,2601013,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2012/08/01 00:00:00,,"4,5,6,7,8,9,10,11,12","4,5,6,7,8,9,10,11,12",26163,20,Full school year,,0,,,,brian-serafino@edtec.net,3132026082,,3138313510,,Ms.,Monica,Martin,3500 John R Street,Detroit,MI,482012402,3500 John R Street,Detroit,MI,48201,
-83.129344633,42.311053773,348,,,82918,0,,1,District,4,PSA,82,Wayne,04884,Saginaw Valley State University,82015,Detroit Public Schools Community District,2600139,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,1996/09/03 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,Full school year,,0,,,,juan.martinez@leonagroup.com,3135510611,,3135510552,,Mr.,Juan,Martinez,8126 WEST VERNOR HWY,DETROIT,MI,482091524,4100 MARTIN ST,DETROIT,MI,482102806,
-83.030325874,42.427826947,349,,,82760,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2601101,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2017/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,kalyani.bhatt@cegschools.org,7348128583,,0,,Mrs.,Kalyani,Bhatt,6861 E NEVADA ST,DETROIT,MI,482342968,6861 E NEVADA ST,DETROIT,MI,482342968,
-83.089254175,42.3360848350001,350,,,82991,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2600322,11,City: Large,"GenEd,Alt,SpecEd,PCE","GenEd,Alt,SpecEd,PCE",Open-Active,2006/01/10 00:00:00,,"9,10,11,12","9,10,11,12",26163,20,Full school year,,0,,,,acunningham@chayvs.org,3135589271,,3135589023,,Ms.,Michael,Krystyniak,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,482082475,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,482082475,
-83.180521148,42.4299857980001,351,,,82947,0,,1,District,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,2600234,11,City: Large,"GenEd,PK,Alt,SpecEd","GenEd,PK,Alt,SpecEd",Open-Active,1998/11/03 00:00:00,,"DevK,KG,1,2,3,4,5,6,7,8,9,10,11,12","DevK,KG,1,2,3,4,5,6,7,8",26163,20,Semester,,0,,,,tellis@bardwellgroup.com,3134500642,,3134500644,,Ms.,theresa,ellis,18977 SCHAEFER HWY,DETROIT,MI,482351762,18977 SCHAEFER HWY,DETROIT,MI,482351762,
-83.018458514,42.340523155,352,,,82929,0,,1,District,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,2600174,11,City: Large,"GenEd,Alt,SpecEd","GenEd,Alt,SpecEd",Open-Active,1997/09/02 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,"Full school year, Quarter, Semester",,0,,,,mmorton@daask12.com,3132591744,1406      ,3133930460,,Mr.,Maurice,Morton,2985 EAST JEFFERSON AVE,DETROIT,MI,482074288,2985 EAST JEFFERSON AVE,DETROIT,MI,482074288,
-83.2020087779999,42.4198564070001,353,,,82700,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2601048,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2013/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6",26163,20,,,0,,,,kyle@detroitachievement.org,3134689518,,0,,Ms.,Kyle,Smitley,7000 Outer Drive,Detroit,MI,482353166,7000 Outer Drive,Detroit,MI,48235,
-83.025967766,42.3564578730001,354,,,82764,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2601113,,,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2017/07/01 00:00:00,,"9,10,11,12","9,10",26163,20,,,0,,,,ebell@detroitcollegiate.org,2484040871,,0,,Mrs.,Kerri,Smith,3111 Elmwood Street,Detroit,MI,482072418,3100 ELMWOOD ST,DETROIT,MI,482072419,
-83.246513357,42.3800927450001,355,,,82925,0,,1,District,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,2600170,11,City: Large,"GenEd,Alt,SpecEd","GenEd,Alt,SpecEd",Open-Active,1997/06/02 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8,9,10,11,12","KG-Part,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,Semester,,0,,,,smcphail@detcomschools.org,3135373570,502       ,3135376904,,Ms.,Sharon,McPhail,12675 BURT RD,DETROIT,MI,482233314,12675 BURT RD,DETROIT,MI,482233314,
-83.037605067,42.351676324,356,,,82945,0,,1,District,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,2600232,11,City: Large,"GenEd,PK,SpecEd,HealthCtr,SchlChoice,Tuit","GenEd,PK,SpecEd,HealthCtr,SchlChoice,Tuit",Open-Active,1998/09/18 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,Full school year,"Tuit-B Pre,Other",0,,,,rbland@detroitedisonpsa.org,3138331100,,3138338653,,Mr.,Ralph,Bland,1903 WILKINS ST,DETROIT,MI,482072112,1903 WILKINS ST,DETROIT,MI,482072112,
-82.972816092,42.368538625,357,,,82979,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2600302,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2004/08/24 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,61.cpatterson@nhaschools.com,3138235799,,3138230342,,Ms.,Chanavia,Patterson,11224 KERCHEVAL ST,DETROIT,MI,482143323,11224 KERCHEVAL ST,DETROIT,MI,482143323,
-83.218835569,42.371850318,358,,,82739,0,,1,District,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,2601003,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2012/07/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,ksmith@eqeducation.org,3132421500,,3132421527,,Ms.,Kerri,Smith,18211 Plymouth Rd                                           ,Detroit                                                     ,MI,48228,18211 PLYMOUTH RD,DETROIT,MI,482281142,
-83.270690943,42.3844108590001,359,,,82722,0,,1,District,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,2600974,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,2010/09/07 00:00:00,,"KG,1,2,3,4,5,6,7,8,9,10,11,12","KG,1,2,3,4,5,6,7,8,9,10,11,12",26163,20,,,0,,,,ktimar@eqeducation.org,3132421500,,3132421527,,Mrs.,Kerri,Smith,13550 Virgil,Detroit,MI,48223,13550 Virgil,Detroit,MI,48223,
-82.940898365,42.37596913,360,,,82974,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2600278,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2002/10/10 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,45.smartin@heritageacademies.com,3133313328,,3133313278,,Ms.,Sandra,Terry-Martin,1091 ALTER RD,DETROIT,MI,482152861,1091 ALTER RD,DETROIT,MI,482152861,
-83.205965234,42.348989411,361,,,82985,0,,1,District,4,PSA,82,Wayne,05133,Grand Valley State University,82015,Detroit Public Schools Community District,2600307,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2005/08/31 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,68.abauer@nhaschools.com,3139451472,,3139451744,,Mrs.,Amanda,Bauer,7781 ASBURY PARK,DETROIT,MI,482283685,7781 Asbury Park,Detroit,MI,482283685,
-83.0673647949999,42.325156258,362,,,82704,0,,1,District,4,PSA,82,Wayne,01047,Eastern Michigan University,82015,Detroit Public Schools Community District,2601062,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2013/07/01 00:00:00,,"6,7,8,9,10,11,12","6,7,8,9,10,11,12",26163,20,Semester,,0,,,,isaiah.pettway@leonagroup.com,3139656916,,3139656938,,Mr.,Isaiah,Pettway,1250 Rosa Parks Blvd                                        ,Detroit                                                     ,MI,482161950,1250 ROSA PARKS BLVD,DETROIT,MI,482161950,
-83.256771382,42.4281881370001,363,,,82953,0,,1,District,4,PSA,82,Wayne,05218,Lake Superior State University,82015,Detroit Public Schools Community District,2600239,11,City: Large,"GenEd,PK,Alt,SpecEd","GenEd,PK,Alt,SpecEd",Open-Active,1999/09/01 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Semester,,0,,,,smith.shannon@detroitsla.org,7346047696,,3135417656,,Mr.,Shannon ,Smith ,21605 WEST 7 MILE RD,DETROIT,MI,482191810,21605 WEST 7 MILE RD,DETROIT,MI,482191810,
-83.066195111,42.442244837,364,,,82930,0,,1,District,4,PSA,82,Wayne,05318,Oakland University,82015,Detroit Public Schools Community District,2600175,11,City: Large,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",Open-Active,1997/08/25 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,GSRP,0,,,,chrismatheson@choiceschools.com,3133669110,,3133669130,,Ms.,Lisa,key,20001 Wexford,Detroit,MI,482341807,20001 WEXFORD ST,DETROIT,MI,482341807,
-83.122098545,42.3281033740001,365,,,82744,0,,1,District,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,2601032,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2012/07/01 00:00:00,,"KG,1,2,3,4,5","KG,1,2,3,4,5",26163,20,,,0,,,,escuela.avancemos@gmail.com,3135960079,,3135970075,,Mr.,Sean,Townsin,3811 Cicotte Street,Detroit,MI,482102924,3811 Cicotte Street,Detroit,MI,48210,
-83.156600004,42.387958654,366,,,82997,0,,1,District,4,PSA,82,Wayne,05017,Central Michigan University,82015,Detroit Public Schools Community District,2600945,11,City: Large,"GenEd,SpecEd","GenEd,SpecEd",Open-Active,2007/09/04 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Quarter,,0,,,,74.nwoods@nhaschools.com,3139337933,,3139339061,,Ms.,Nicole,Woods,13661 Wisconsin St,Detroit,MI,482382356,13661 WISCONSIN ST,DETROIT,MI,482382356,
-83.0609886889999,42.414907654,367,,,82987,0,,1,District,4,PSA,82,Wayne,07838,Bay Mills Community College,82015,Detroit Public Schools Community District,2600301,11,City: Large,"GenEd,Alt,SpecEd","GenEd,Alt,SpecEd",Open-Active,2005/08/22 00:00:00,,"KG,1,2,3,4,5,9,10,11,12","KG,1,2,3,4,5,9,10,11,12",26163,20,Full school year,,0,,,,alsanaim@gee-edu.com,7343699500,,7343699499,,Dr.,Adnan,Aabed,13322 Conant St                                             ,Detroit,MI,482122338,13322 CONANT ST,DETROIT,MI,482122338,
-83.0745354649999,42.3492404950001,368,,,82731,0,,1,District,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,2600991,11,City: Large,"GenEd,PK","GenEd,PK",Open-Active,2011/09/06 00:00:00,,"KG-Part,1,2,3,4,5,6,7,8","KG-Part,1,2,3,4,5,6,7,8",26163,20,,,0,,,,nailerd@gee-edu.com,3132280910,,0,,Ms.,Domini,Nailer,1300 West Canfield,Detroit,MI,48201,1300 West Canfield,Detroit,MI,48201,
-83.050033926,42.411770765,369,,,82732,0,,1,District,4,PSA,82,Wayne,82015,Detroit Public Schools Community District,82015,Detroit Public Schools Community District,2600999,11,City: Large,"GenEd,PK","GenEd,PK",Open-Active,2011/09/06 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,,,0,,,,talmadget@gee-edu.com,3138663595,,0,,Mr.,Thomas,Talmadge,5161 Charles Street,Detroit,MI,48212,5161 Charles Street,Detroit,MI,48212,
-83.0870392749999,42.3490684560001,370,,,82937,0,,1,District,4,PSA,82,Wayne,02759,Northern Michigan University,82015,Detroit Public Schools Community District,2600224,11,City: Large,"GenEd,PK,Alt,SpecEd","GenEd,PK,Alt,SpecEd",Open-Active,1998/08/19 00:00:00,,"KG,1,2,3,4,5,6,7,8","KG,1,2,3,4,5,6,7,8",26163,20,Full school year,,0,,,,monique.woodland-phillips@leonagroup.com,3138966078,,3138961363,,Mrs.,Monique,Woodland-Phillips,4851 14TH ST,DETROIT,MI,482082204,4851 14TH ST,DETROIT,MI,482082204,
